Devices
1000
,,North - Force,,,North - Moment,,,North - CoP,,,South - Force,,,South - Moment,,,South - CoP,,,EMG - Voltage,,,,,,,,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,TA,5,Sol,7,8,VL,RF,BF,GlutMed,GlutMax,14,MedGast,16
3,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000997963,0.00106491,0.000325508,0.01651,-0.00603214,0.00094429,0.000911636,0.000989952,0.0258506,0.00109848,0.000658874,0.0122302,-0.0219992,0.000181236,0.000658073,-0.00878815
3,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000196877,0.000416412,0.00116474,0.0170822,-0.00439182,0.00102058,0.00125496,-1.86916e-06,0.0801719,0.00125107,0.000391846,0.0128405,-0.0204733,0.00147823,-2.8572e-05,-0.00840668
3,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000527916,-0.000155793,-9.41086e-05,0.015747,-0.00393406,0.000181351,0.000148697,0.000455895,-0.0716149,0.000106659,4.85228e-05,0.0136798,-0.0216177,-0.000429115,0.000886955,-0.00836853
3,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000921669,0.000912323,-0.00020855,0.0159378,-0.00324741,0.000677261,0.00117867,0.000608482,0.0374091,0.000564422,8.66698e-05,0.0137942,-0.0219229,0.000677147,0.000391045,-0.00901703
3,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000146446,0.000683441,0.00112659,0.0159378,-0.00359074,0.00163094,0.00209419,0.00148586,0.0764335,0.00140366,-0.000790711,0.0153201,-0.0210074,0.00151638,0.00248913,-0.00737671
3,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00130314,0.00102676,0.00173695,0.0163574,-0.00633732,0.000791702,0.000224991,0.000608482,-0.067991,0.0020903,0.00130737,0.0140994,-0.0210074,0.000944176,0.000543633,-0.00920776
3,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0005402,-0.00118576,-1.78147e-05,0.0162429,-0.00336185,0.000181351,0.000720901,0.000417748,0.0383247,-0.000427399,0.000391846,0.0163119,-0.0221518,-9.49856e-06,4.77219e-05,-0.00878815
3,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000527916,-3.20468e-06,0.000211067,0.0157089,-0.00648991,0.000906143,0.000682754,0.000112572,0.0927604,0.00121292,-2.77711e-05,0.0166171,-0.0212363,0.000753441,0.00069622,-0.0093222
3,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000299034,0.000263824,-0.00020855,0.0154037,-0.00893131,0.00056282,0.00114052,0.000379601,-0.0686776,0.000449982,-0.000104065,0.0147097,-0.0217322,0.00109676,0.000848808,-0.00829224
4,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000845375,0.000683441,0.000630684,0.017044,-0.00854984,0.000982437,0.00106422,0.000989952,0.0374854,0.00231918,0.00115479,0.0174945,-0.0205496,0.00113491,0.000314751,-0.00737671
4,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000502053,0.000111236,0.000859566,0.0156326,-0.0117542,0.000829849,0.000263138,3.62778e-05,0.101534,0.000182953,0.000162964,0.0151294,-0.0221136,0.00102047,0.000772514,-0.00844482
4,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,6.14207e-06,-0.000651703,0.000516243,0.015747,-0.0132801,-0.000123825,0.000682754,0.00076107,-0.0763451,3.03648e-05,0.000124817,0.0129168,-0.0220374,0.000562706,0.000848808,-0.00943665
4,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-7.01519e-05,0.000454559,0.000859566,0.0168151,-0.0103428,0.000181351,0.00060646,0.000188866,-0.0404107,0.00117477,-0.00101959,0.0155108,-0.0208929,0.000181236,0.00184063,-0.00848297
4,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000654641,-0.000460968,9.66262e-05,0.0161285,-0.00885502,0.000486526,0.000797195,0.000570335,-0.00993126,0.000907745,0.00058258,0.0162738,-0.0228766,0.00132565,0.00115398,-0.010047
4,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000463906,0.000149383,-0.000132256,0.0167389,-0.0100376,0.000753555,0.00106422,0.00076107,0.0816215,0.00125107,-0.000332947,0.0147479,-0.021427,0.000906029,0.000734367,-0.00852112
4,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000196877,-0.000117646,-1.78147e-05,0.0153656,-0.00866428,0.000257645,0.00060646,0.00076107,-0.00222557,-8.40761e-05,-0.0002948,0.0124209,-0.0222662,0.00113491,8.58689e-05,-0.00798706
4,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000845375,0.000225677,2.03323e-05,0.0157852,-0.0034,0.000295792,-0.000423508,0.000608482,-0.0466668,0.000869598,0.000162964,0.00971249,-0.0213889,0.000906029,-0.000371895,-0.00829224
4,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000642356,7.30893e-05,0.000592537,0.0159378,-0.00130192,0.00109688,0.000186844,0.000379601,0.0958121,0.000984039,-0.000790711,0.00917843,-0.0219611,0.000104942,-6.6719e-05,-0.007453
4,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00206608,0.00140823,0.00116474,0.0160522,-0.000424538,0.00113502,0.00133125,0.000608482,-0.00790947,0.00159439,0.000811462,0.00967434,-0.0207404,0.00147823,0.00168804,-0.0075293
5,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00130314,0.000607147,0.00177509,0.0168914,0.000567284,0.000715408,0.000911636,0.00076107,-0.0442635,0.00102219,0.00115479,0.00925472,-0.0211218,0.00163082,0.000619926,-0.007453
5,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000463906,0.000797882,0.000287361,0.0172348,0.00327572,0.000600967,0.000682754,0.00198177,0.107714,0.000793304,0.000201111,0.0127261,-0.0226477,0.00102047,0.00058178,-0.007453
5,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000578347,0.000683441,0.000668831,0.0175399,0.00461086,0.000677261,0.000415726,0.000951805,0.00338203,0.00147995,0.00145996,0.0144809,-0.02116,0.001936,0.00138287,-0.00913147
5,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000566063,0.00133194,0.00139362,0.0158996,0.00716671,0.00132576,-8.0185e-05,0.000112572,-0.0481927,0.000945892,0.000544433,0.0176089,-0.0213126,-8.57925e-05,0.00058178,-0.00756744
5,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000921669,0.000416412,0.000821419,0.0163192,0.00613674,-9.38424e-06,0.00182716,0.000684776,0.110346,0.00102219,0.000429993,0.0162738,-0.0216559,0.00117306,0.000886955,-0.00859741
5,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000387612,0.00167526,0.00093586,0.0170822,0.00689968,0.00174538,0.00114052,0.00144772,0.0106681,0.0021666,0.00058258,0.013489,-0.0204733,0.00147823,0.00123028,-0.00710968
5,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000680503,0.000797882,0.000134773,0.0162048,0.00812038,-0.000390854,7.24029e-05,0.000799217,-0.0820672,0.000907745,1.03759e-05,0.0129931,-0.0212363,-0.00023838,0.000543633,-0.00813965
5,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00126499,0.000836029,0.000516243,0.0166626,0.00915035,0.000753555,0.000911636,0.000913658,-0.0169122,0.0015181,0.00184143,0.0140994,-0.0218466,0.000677147,0.000543633,-0.00833038
5,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000273171,0.000988617,0.00055439,0.0162429,0.00903591,0.000829849,0.000301285,0.000494041,0.0264228,0.000297394,-0.000104065,0.0132983,-0.021427,0.0012112,-0.000143013,-0.00756744
5,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000654641,0.000263824,0.000478096,0.0162811,0.00922665,0.00105873,0.000797195,0.00106625,0.0797523,0.000755157,0.000620727,0.0150531,-0.0215033,0.00147823,0.000352898,-0.00916962
6,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000578347,0.000607147,0.000592537,0.0174255,0.0105999,0.00159279,0.0019416,0.000837364,-0.0697457,0.00201401,0.000391846,0.0161593,-0.0205115,0.00163082,-0.000143013,-0.00726227
6,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00115055,0.000378265,0.000478096,0.0161666,0.0132702,6.69097e-05,0.00106422,0.000532188,0.0369895,0.000984039,0.000658874,0.0169604,-0.0212744,0.000600853,0.00153545,-0.00852112
6,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000235024,0.0011412,0.000897713,0.0162811,0.0139569,0.000295792,0.000873489,-0.000307045,0.0749839,0.000640716,0.000239258,0.0146334,-0.021694,0.000906029,0.000886955,-0.00947479
6,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-3.20049e-05,-0.000270233,-0.000590019,0.0155182,0.0144528,0.000105057,-0.000385361,0.000570335,-0.0682198,-0.000274811,0.000620727,0.0129168,-0.0211218,0.000639,-2.8572e-05,-0.0093222
6,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000108299,0.000645294,0.000439949,0.0155944,0.0138043,0.000639114,7.24029e-05,0.000799217,0.0388206,0.000793304,1.03759e-05,0.010628,-0.0225714,0.000867882,0.00069622,-0.00901703
6,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000807228,7.30893e-05,0.000325508,0.0157852,0.0146054,0.000105057,0.000453873,0.000532188,0.0933707,0.00109848,0.000124817,0.012955,-0.022457,0.00102047,0.000352898,-0.00802521
6,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,8.2436e-05,0.000874176,0.00093586,0.0162429,0.0109051,0.000295792,0.00117867,0.000112572,-0.0678002,0.00113663,0.000429993,0.0139087,-0.0230292,0.000219383,0.000848808,-0.00852112
6,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000997963,0.000797882,0.000630684,0.0171585,0.0110577,0.000906143,0.00182716,0.000379601,0.0385917,0.00159439,0.000773315,0.0163119,-0.0213889,0.00136379,0.000886955,-0.00791077
6,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000680503,-0.000460968,0.000630684,0.0158615,0.00754818,0.000791702,0.000453873,-0.000230751,0.101038,0.0021666,-0.000714417,0.0146716,-0.0210074,0.000753441,0.0015736,-0.00928406
6,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000463906,3.49423e-05,-0.000513725,0.0152893,0.00632748,0.000867996,0.000301285,0.000150719,-0.0752389,-0.000198517,0.000544433,0.0173037,-0.0213126,0.000791588,0.00134472,-0.00936035
7,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000387612,0.00018753,0.00120289,0.0167389,0.00201687,0.00174538,0.00152199,0.00121883,-0.0403344,0.00109848,0.0010022,0.0176089,-0.0207404,0.000753441,0.00184063,-0.00966553
7,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000299034,0.000874176,0.00101215,0.0161285,-0.000882301,0.00155464,0.000682754,-0.000268898,-0.00836723,0.000640716,0.00046814,0.0135653,-0.0212363,0.000753441,0.00123028,-0.010047
7,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000692788,-7.94986e-05,5.84793e-05,0.0173111,0.00159725,0.000639114,0.000720901,0.000837364,0.0805152,0.000602569,0.000925903,0.0141757,-0.0207785,0.00136379,0.0015736,-0.00878815
7,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000616494,0.000301971,-0.000475578,0.0156326,-0.000462685,0.000448379,-3.89107e-06,0.000150719,-0.00218742,0.000259247,4.85228e-05,0.0137942,-0.0213889,0.00025753,0.000276604,-0.00897888
7,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00137943,0.00125565,0.000592537,0.0163192,0.00171169,2.87627e-05,0.00110237,0.00133327,-0.0458657,0.000984039,0.000506287,0.0156253,-0.0212744,-9.49856e-06,0.00126843,-0.00848297
7,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000883522,0.000263824,0.00116474,0.0174636,0.00251278,0.000982437,0.0013694,0.000570335,0.0955451,0.00186142,0.000544433,0.0174182,-0.0210837,0.00147823,0.00138287,-0.00894073
7,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000273171,-4.13517e-05,0.000897713,0.0156326,-0.00187412,0.000753555,-0.00027092,0.000913658,-0.00298851,0.00106033,0.00115479,0.0179522,-0.02116,0.000715294,0.00134472,-0.00768188
7,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000730935,-0.000384674,0.000249214,0.0162429,-0.000577125,0.000639114,0.000148697,-1.86916e-06,-0.0464761,-4.59291e-05,0.000620727,0.018143,-0.0232199,0.00025753,-6.6719e-05,-0.00901703
7,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0011887,0.000797882,0.000821419,0.0160141,0.000910606,0.00102058,0.00102608,0.000722923,0.107218,0.00228104,0.000925903,0.0196688,-0.021427,0.00212673,0.000429192,-0.00844482
7,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00160831,0.00125565,-9.41086e-05,0.0160522,0.00117764,0.000524673,0.000301285,0.00137142,0.00460274,0.000678863,0.000811462,0.0128787,-0.0215796,0.000715294,0.0022221,-0.00859741
8,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00145573,0.000340118,-1.78147e-05,0.0161285,0.00316128,-0.000772324,0.000377579,0.000837364,-0.0473534,0.00155624,0.000391846,0.0113147,-0.0219229,0.000219383,0.00130657,-0.00707153
8,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000769082,0.000836029,0.000401802,0.01548,0.00438198,0.000600967,0.00011055,0.00121883,0.110308,0.000755157,0.000391846,0.00994137,-0.0213889,0.000295677,0.000162163,-0.00779633
8,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00115055,0.000721588,0.000516243,0.0171966,0.00648006,0.000715408,0.00125496,0.000875511,0.0110877,0.000259247,0.000697021,0.0111621,-0.0211981,0.00144009,0.000886955,-0.00833038
8,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00126499,-0.000270233,0.000516243,0.0155563,0.00571712,0.000867996,0.00049202,0.00129513,-0.081762,0.000564422,-0.000142212,0.0161212,-0.0222662,0.000829735,0.000543633,-0.00813965
8,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0005402,0.00110306,0.000287361,0.0153656,0.00800594,0.00102058,0.00060646,0.00076107,-0.0163781,0.000678863,0.0010022,0.0173419,-0.0217322,0.00117306,0.00115398,-0.00871185
8,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000502053,-0.000270233,0.000211067,0.0169677,0.0048016,0.000257645,0.00114052,0.000303307,0.0250114,0.000411835,0.000735168,0.0186389,-0.0210837,0.000371971,0.000925102,-0.00825409
8,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00103611,0.0011412,0.000897713,0.0165481,0.00804409,0.00155464,0.000873489,0.000341454,0.0800193,0.000640716,0.00126923,0.0164645,-0.0202063,0.00124935,0.00218395,-0.00943665
8,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,8.2436e-05,-0.000384674,-0.00108593,0.0156326,0.00468716,0.000257645,-0.000118332,0.000341454,-0.0700127,0.000373688,0.000124817,0.0166552,-0.0208929,0.000867882,0.000391045,-0.00981812
8,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000769082,-0.000117646,-0.00032299,0.0156326,0.00216946,0.000677261,0.000377579,0.000646629,0.0348533,0.000488129,0.000620727,0.0140231,-0.0221518,0.000867882,0.00069622,-0.00756744
8,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00122685,0.00117935,0.00055439,0.0147171,0.00499233,0.000257645,7.24029e-05,0.000379601,0.0784171,0.000335541,0.000124817,0.0149768,-0.0222281,-4.76455e-05,0.000391045,-0.00920776
9,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00103611,0.000340118,0.00143177,0.0163192,0.00438198,0.000715408,0.00133125,0.00129513,-0.0654733,0.00167068,0.000429993,0.0131076,-0.0208929,0.000906029,0.00126843,-0.0093222
9,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000692788,0.000912323,0.00101215,0.0168914,0.00140652,0.000829849,0.000911636,0.000646629,0.037371,0.00121292,0.000429993,0.0112765,-0.0210074,0.000906029,0.00149731,-0.00760559
9,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000730935,0.000454559,0.00108845,0.016777,0.0035046,0.000524673,-0.000347214,0.000875511,0.0939811,0.000106659,0.00119293,0.0116198,-0.0214651,0.000982323,0.00149731,-0.00802521
9,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00141758,0.000301971,0.000821419,0.0161285,0.00567898,0.000982437,0.00106422,0.000417748,-0.0676476,0.00147995,0.00130737,0.0123065,-0.0203589,0.000791588,8.58689e-05,-0.00844482
9,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000502053,7.30893e-05,0.00150806,0.0158233,0.00792965,0.000143204,0.000835342,0.000608482,0.0382865,0.000259247,0.000544433,0.0135653,-0.0208548,0.000295677,0.00107769,-0.00852112
9,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00115055,0.000836029,0.00112659,0.0170822,0.00869259,0.00117317,0.00114052,0.000951805,0.100962,0.000831451,0.00138367,0.0178759,-0.0213507,0.000562706,0.00168804,-0.00875
9,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000883522,-0.00019394,0.000325508,0.0162811,0.00979885,6.69097e-05,0.00049202,0.00026516,-0.0742089,0.00109848,0.000315552,0.0206225,-0.0208548,0.00025753,0.00107769,-0.00768188
9,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00115055,-0.000117646,-0.000399284,0.0163192,0.0097607,0.000600967,0.00117867,0.000379601,-0.0398003,0.000182953,0.000506287,0.0208895,-0.0215033,0.000677147,0.00210766,-0.00890259
9,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000845375,0.00129379,0.000516243,0.0160141,0.0066708,-0.000619736,0.00114052,0.00137142,-0.00859611,0.00102219,0.000315552,0.0194781,-0.0214651,-0.000200233,0.000619926,-0.00787262
9,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000769082,0.000492706,0.000363655,0.0160141,0.00754818,0.000181351,7.24029e-05,-0.000459633,0.08227,0.00140366,0.000887756,0.0133364,-0.0212363,0.000333824,0.00168804,-0.00852112
10,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000692788,-0.000232087,-0.000818901,0.0160904,0.00735744,0.000372085,0.000797195,0.000303307,-0.00146263,-0.000503693,0.000887756,0.0130313,-0.0222662,0.000486412,0.000734367,-0.00947479
10,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000921669,0.000797882,0.00146992,0.0166244,0.00487789,0.00170723,0.000759048,0.000417748,-0.0460183,0.00159439,0.00111664,0.0165789,-0.0212744,0.00102047,8.58689e-05,-0.00836853
10,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000959816,0.00152267,0.00127918,0.0164337,0.00369534,0.00056282,0.00106422,0.00137142,0.0950492,0.000182953,-0.000599976,0.0189822,-0.0210837,0.000753441,0.00168804,-0.00783447
