Devices
1000
,,North - Force,,,North - Moment,,,North - CoP,,,South - Force,,,South - Moment,,,South - CoP,,,EMG - Voltage,,,,,,,,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,TA,5,Sol,7,8,VL,RF,BF,GlutMed,GlutMax,14,MedGast,16
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000692788,0.00152267,0.000668831,0.0169677,0.00800594,0.00166908,0.000148697,0.00114254,0.107638,0.000640716,0.000391846,0.0149005,-0.02013,0.00208858,0.000925102,-0.00859741
1,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000921669,0.000797882,-0.000246697,0.0162811,0.00609859,0.00109688,0.0013694,0.000875511,-0.0319421,0.0014418,8.66698e-05,0.0136035,-0.0202063,0.0012875,0.000734367,-0.00787262
1,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000463906,0.000378265,0.000897713,0.0160522,0.00419125,0.00056282,0.00121681,0.0010281,-0.0354516,0.000106659,0.00058258,0.0063937,-0.0213889,0.000600853,0.00161175,-0.00791077
1,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000959816,0.00110306,-0.00100964,0.015747,0.00323757,-0.000429001,0.000873489,-1.86916e-06,0.122439,0.000182953,-0.000142212,-0.00211308,-0.0219229,0.000410118,8.58689e-05,-0.0093985
1,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000349465,0.000683441,0.000706978,0.0174255,0.00365719,-0.000200119,-8.0185e-05,0.00144772,-0.0291573,0.000945892,0.000887756,0.00635555,-0.0202063,0.000295677,0.000772514,-0.00726227
1,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00015873,0.000988617,0.000592537,0.0163192,0.00335201,0.000219498,-0.000232773,-0.0015659,-0.035299,0.000831451,-0.000752564,0.00986507,-0.0212363,0.000791588,0.000848808,-0.00878815
1,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00107426,0.000454559,0.000974007,0.0163192,0.00171169,0.000333939,0.000377579,0.000913658,0.125414,0.0015181,0.000925903,0.00875881,-0.0210455,0.000753441,0.00168804,-0.00840668
1,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00130314,0.00159897,0.00135548,0.01651,0.00186428,0.00155464,0.0013694,0.00110439,-0.0227868,0.000564422,0.000353699,0.0137179,-0.0197867,0.00170712,0.00123028,-0.00825409
1,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,6.14207e-06,0.000492706,0.000592537,0.0163955,0.00316128,-0.00069603,0.000186844,0.000989952,-0.0845086,0.000335541,0.000162964,0.0166552,-0.0208548,0.000143089,0.000658073,-0.0075293
1,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000883522,0.000492706,0.000706978,0.0168914,0.00552639,0.000410232,0.00060646,0.000837364,-0.0194299,0.000869598,0.000773315,0.0145953,-0.0213889,0.000410118,0.000963249,-0.00859741
2,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000146446,0.0011412,0.000745125,0.0165863,0.00483974,0.000867996,0.00102608,-0.000383339,0.0447715,0.000831451,0.00058258,0.0152056,-0.0219229,0.000295677,-0.000600777,-0.0093222
2,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00141758,0.00095047,0.000287361,0.0170822,0.00651821,0.00056282,0.000568314,0.00110439,0.0686134,0.000755157,0.00123108,0.0243609,-0.02013,0.00216488,0.000734367,-0.00924591
2,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000387612,-7.94986e-05,0.000478096,0.0169677,0.00552639,0.00132576,0.00049202,0.000341454,-0.0854623,0.000755157,1.03759e-05,0.0256198,-0.019863,0.00147823,0.000963249,-0.00943665
2,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000349465,-7.94986e-05,5.84793e-05,0.0153274,0.00560268,0.000181351,-8.0185e-05,0.000913658,0.0617469,-7.78213e-06,-0.000752564,0.0171511,-0.0228003,-0.00107761,0.000314751,-0.00798706
2,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000578347,0.00095047,0.000630684,0.0157852,0.00606045,0.000906143,-0.000194626,0.000379601,0.0644553,0.00109848,0.000506287,0.0154727,-0.0199011,0.00113491,0.000505486,-0.00802521
2,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00103611,0.00148453,0.00112659,0.016777,0.00800594,0.000715408,0.000759048,0.000799217,-0.0804269,-0.000503693,0.000391846,0.0166171,-0.0215414,0.000829735,0.00145916,-0.00859741
2,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00115055,0.000149383,0.000630684,0.0171203,0.00644192,0.000791702,0.00125496,0.0010281,0.0650657,0.000411835,8.66698e-05,0.0137942,-0.02116,0.0012112,0.00191692,-0.00707153
