Devices
1000
,,North - Force,,,North - Moment,,,North - CoP,,,South - Force,,,South - Moment,,,South - CoP,,,EMG - Voltage,,,,,,,,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,TA,5,Sol,7,8,VL,RF,BF,GlutMed,GlutMax,14,MedGast,16
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0017609,0.000492706,0.00127918,0.0164337,0.00144466,0.000906143,0.00163643,0.000494041,-0.025953,0.00136551,0.00184143,0.00864437,-0.0215796,0.00166897,0.000772514,-0.00825409
1,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000616494,0.000111236,0.000287361,0.0159759,0.00854,0.000105057,0.000835342,0.000227013,-0.0662743,-0.00119034,0.000925903,0.00837734,-0.0213889,0.000562706,0.00115398,-0.00901703
1,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000235024,0.00102676,0.00112659,0.0162811,0.0103711,0.000448379,0.000568314,-0.000154457,-0.0129449,-0.000351105,0.00046814,0.0120395,-0.0215796,0.000753441,0.00153545,-0.0100089
1,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0005402,0.000149383,0.000706978,0.0163574,0.00873074,0.000410232,0.00049202,0.000341454,0.0460685,0.00071701,0.00134552,0.0141375,-0.021694,0.000295677,0.00107769,-0.00894073
1,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0011887,0.000721588,-1.78147e-05,0.0162811,0.00808224,0.00113502,0.0013694,-1.86916e-06,0.0548423,-8.40761e-05,0.000620727,0.014519,-0.0202444,0.000867882,0.00119213,-0.0075293
1,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000463906,-4.13517e-05,0.000325508,0.0157852,0.00735744,0.000906143,0.000797195,0.00026516,-0.0704324,0.000449982,-0.000180359,0.0128787,-0.0209692,0.000677147,0.000505486,-0.0101233
1,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000349465,0.000454559,0.0010503,0.0162811,0.00705227,0.000753555,0.000720901,0.000379601,0.0614799,0.000602569,0.000544433,0.0150149,-0.0208167,0.000104942,0.000619926,-0.00737671
1,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000769082,0.000721588,0.000821419,0.0164337,0.00594601,0.00147835,0.000224991,0.000684776,0.0510276,0.000984039,0.00111664,0.0198214,-0.0206641,0.00102047,0.00195507,-0.00901703
1,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000184593,-0.000384674,-1.78147e-05,0.0157852,0.0097607,0.000867996,0.000224991,-0.000345192,-0.0675332,-8.40761e-05,0.000925903,0.0184863,-0.0220755,0.000639,0.000467339,-0.00974182
1,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00103611,0.00129379,0.00204212,0.0158615,0.0104855,0.00128761,0.00182716,0.00076107,0.0678886,0.000488129,1.03759e-05,0.0134127,-0.021427,0.00124935,0.00107769,-0.00859741
2,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0011124,0.000340118,0.00112659,0.0170822,0.00899776,0.000982437,0.00129311,0.000150719,0.064379,0.000945892,0.000697021,0.0166171,-0.0209692,0.00155453,0.00058178,-0.00955109
2,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000387612,0.000569,0.00181324,0.0164718,0.00857815,0.000524673,0.0013694,0.000227013,-0.0696313,0.00147995,0.00145996,0.0145953,-0.0208548,0.00102047,0.00107769,-0.00859741
2,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000845375,0.000874176,0.000516243,0.0165481,0.00674709,0.000410232,0.00011055,0.00114254,0.0683845,0.000106659,0.00123108,0.0135653,-0.0208548,0.00159267,0.00206951,-0.00813965
2,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000463906,0.000111236,0.000783272,0.0157089,0.0054501,0.000524673,0.000186844,-4.00161e-05,0.0718177,0.000182953,0.00096405,0.0128787,-0.0216177,0.000715294,-0.000219307,-0.0108862
2,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00015873,-0.000613556,0.000630684,0.0158996,0.00705227,-0.00031456,0.000797195,0.000188866,-0.0846993,0.000297394,0.000124817,0.0148623,-0.0210455,0.000982323,0.000467339,-0.00859741
2,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000692788,0.000874176,0.00017292,0.0158233,0.0107525,0.000791702,7.24029e-05,0.00144772,-0.0263726,-0.00016037,0.000315552,0.0158923,-0.0208548,0.000867882,0.00153545,-0.00848297
2,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00149387,0.00018753,0.000668831,0.0162811,0.00655636,0.000181351,0.000530167,0.000112572,-0.00165337,0.00071701,-0.0002948,0.018143,-0.0212744,0.000524559,0.000314751,-0.00813965
2,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00145573,0.000645294,0.000249214,0.0153274,0.000338402,0.000333939,0.000377579,0.000379601,0.0792945,6.85118e-05,0.000849609,0.0201266,-0.0213889,0.000867882,0.000619926,-0.00844482
2,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00107426,-0.00068985,0.00093586,0.0159759,0.00144466,-0.000161972,0.00156013,0.000227013,-0.0354516,0.000793304,0.000391846,0.0168078,-0.0218085,0.000753441,0.00069622,-0.00737671
2,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0017609,0.00144638,0.00158436,0.0159378,0.00319942,0.000677261,0.000186844,0.000455895,-0.0245034,0.00128921,0.00138367,0.0149005,-0.0199393,0.000639,0.00145916,-0.00802521
3,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000311318,0.000111236,0.000211067,0.0158233,-4.92088e-06,0.000448379,0.00114052,-7.81631e-05,0.0533546,0.000411835,0.00107849,0.0108569,-0.022457,0.000562706,-0.000524483,-0.00897888
3,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.0005402,0.000874176,0.000859566,0.0161666,-0.00343815,0.00132576,0.000797195,0.000722923,-0.0280129,0.000755157,-2.77711e-05,0.0137179,-0.02116,0.00170712,0.000352898,-0.00882629
3,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000235024,0.000607147,0.000630684,0.0163574,-0.000119362,0.00094429,0.00049202,0.000646629,-0.01531,3.03648e-05,0.000124817,0.021004,-0.0211981,0.00166897,0.00206951,-0.00772003
3,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000235024,-0.00122391,-1.78147e-05,0.0151367,-0.0034,-0.00103935,0.000530167,-4.00161e-05,0.07033,0.000449982,0.000315552,0.0180667,-0.0229529,-0.000734291,9.57493e-06,-0.00875
3,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00115055,0.000912323,5.84793e-05,0.0159759,-0.00103489,0.00094429,0.000415726,0.000379601,-0.0187814,0.000945892,0.00153625,0.0151675,-0.0212363,0.000753441,0.000429192,-0.00772003
3,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-3.20049e-05,0.000569,9.66262e-05,0.0154037,-0.002103,0.000410232,0.000224991,0.000570335,-0.015043,0.000907745,0.000620727,0.015816,-0.02116,0.000562706,0.00130657,-0.00886444
3,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000578347,0.000912323,0.000439949,0.0161285,-0.0034,0.000333939,0.000263138,0.000303307,0.0801337,0.000488129,-0.000523682,0.014252,-0.0212363,-0.000162086,0.00020031,-0.0075293
3,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000349465,0.000683441,0.000630684,0.0168151,-0.00118748,0.000715408,0.000644607,0.000951805,-0.0146996,-4.59291e-05,0.00119293,0.012955,-0.0218085,0.000524559,0.000886955,-0.00878815
3,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000807228,0.000797882,0.000516243,0.0173874,-0.00183598,0.000639114,0.00011055,0.00076107,-0.0426995,0.000526275,0.00149811,0.0123828,-0.0212363,0.00136379,0.0010014,-0.00783447
3,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,-0.000489769,0.000721588,0.00093586,0.0158615,-0.00263706,0.00113502,0.00163643,0.000227013,-0.00665062,0.000755157,0.000429993,0.0150149,-0.0201682,0.00144009,0.00168804,-0.0081778
4,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000845375,-0.000422821,9.66262e-05,0.0160522,-0.00320927,0.000600967,-3.89107e-06,0.000417748,0.0265372,3.03648e-05,0.000201111,0.014519,-0.0212363,0.000677147,0.000963249,-0.00955109
4,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000883522,-4.13517e-05,-0.000132256,0.0161666,-0.00103489,0.000715408,0.000263138,0.000913658,0.0385535,-0.000465546,0.000353699,0.0140994,-0.0212744,0.00105862,0.000810661,-0.00760559
4,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00160831,0.000836029,0.000668831,0.0162811,0.00274166,0.00166908,-0.000347214,0.000951805,-0.0386941,0.00193771,0.000277405,0.0174945,-0.0203589,0.000448265,0.00302319,-0.00894073
4,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,6.14207e-06,0.000111236,0.00112659,0.0159378,0.000223961,0.00094429,0.000224991,-0.000421486,0.039202,0.000106659,0.000735168,0.0156634,-0.0223807,0.000486412,-0.000677071,-0.00936035
4,4,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000997963,0.000530853,0.000287361,0.016777,0.00148281,2.87627e-05,0.000797195,0.00110439,0.0378669,0.000984039,0.000315552,0.0148242,-0.0215796,0.00124935,0.00126843,-0.00676636
4,5,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.00107426,0.000301971,0.000516243,0.0163192,0.00133022,0.00124947,-0.000309067,0.00118069,-0.0352608,0.000831451,-6.59181e-05,0.0158541,-0.0215033,0.000867882,0.00149731,-0.00756744
4,6,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000692788,3.49423e-05,0.000325508,0.0155944,-0.000348244,0.000486526,0.00049202,-0.000307045,0.0484336,0.000984039,0.000697021,0.0137561,-0.021427,0.000333824,-0.000753365,-0.00920776
4,7,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000425759,-0.000155793,0.000516243,0.0158233,0.00495419,0.000639114,0.00129311,0.000379601,0.0491203,0.000526275,0.000239258,0.0134127,-0.0222281,0.00102047,9.57493e-06,-0.00829224
4,8,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000120583,0.00117935,0.00017292,0.0156326,0.00567898,0.000410232,-0.000347214,0.000417748,-0.0398385,-4.59291e-05,0.00096405,0.0153582,-0.0214651,0.000715294,0.000429192,-0.00951294
4,9,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000235024,-7.94986e-05,0.000668831,0.0162429,0.00255093,0.000791702,0.000301285,0.000455895,0.0504935,0.0014418,0.000429993,0.0152438,-0.0210837,0.0012112,0.000619926,-0.00707153
5,0,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000273171,0.000836029,5.84793e-05,0.01445,-0.000119362,0.000906143,-0.000156479,0.000379601,0.0564063,0.000831451,-0.000409241,0.0110095,-0.0225333,0.000448265,0.00138287,-0.00844482
5,1,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000997963,0.00125565,0.000363655,0.0168533,0.00438198,0.000295792,0.000911636,0.00118069,-0.0510155,0.00102219,0.000353699,0.0161593,-0.0219611,0.00182156,0.000619926,-0.00794891
5,2,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000273171,7.30893e-05,0.000630684,0.0156707,0.00586971,0.000410232,0.00011055,0.000646629,-0.0126778,0.000793304,-0.000218506,0.0165026,-0.0205878,-0.000276527,0.00020031,-0.00798706
5,3,0,0,0,0,0,0,231.8,254,0,0,0,0,0,0,0,231.8,766,0,0.000502053,0.000683441,0.000592537,0.0164718,0.00533566,-0.000429001,0.000911636,0.000608482,0.00593788,0.000373688,0.00107849,0.0188296,-0.0216177,0.000524559,0.0015736,-0.00875
